| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 111     | 11:54:32      | 11:54:32       | 1432    | 12            |
| 111     | 11:54:53      | 11:54:53       | 1425    | 13            |
| 111     | 11:55:56      | 11:55:56       | 1394    | 14            |
| 111     | 11:56:18      | 11:56:18       | 1381    | 15            |
| 111     | 11:57:08      | 11:57:08       | 1380    | 16            |
| 111     | 11:58:08      | 11:58:08       | 1341    | 17            |
| 111     | 11:58:48      | 11:58:48       | 1313    | 18            |
| 111     | 11:59:36      | 11:59:36       | 1277    | 19            |
| 111     | 12:00:15      | 12:00:15       | 1265    | 20            |
| 111     | 12:01:10      | 12:01:10       | 1204    | 21            |
| 111     | 12:01:54      | 12:01:54       | 1169    | 22            |
| 111     | 12:02:28      | 12:02:28       | 1143    | 23            |
| 111     | 12:03:20      | 12:03:20       | 1112    | 24            |
| 111     | 12:04:07      | 12:04:07       | 1085    | 25            |
| 111     | 12:04:50      | 12:04:50       | 1060    | 26            |
| 111     | 12:06:24      | 12:06:24       | 988     | 27            |
| 111     | 12:07:22      | 12:07:22       | 976     | 28            |
| 111     | 12:08:16      | 12:08:16       | 964     | 29            |
| 111     | 12:09:00      | 12:09:00       | 954     | 30            |
| 111     | 12:09:47      | 12:09:47       | 940     | 31            |
| 111     | 12:12:44      | 12:12:44       | 914     | 32            |
| 111     | 12:13:36      | 12:13:36       | 917     | 33            |
| 111     | 12:14:01      | 12:14:01       | 902     | 34            |
| 111     | 12:14:48      | 12:14:48       | 893     | 35            |
| 111     | 12:16:34      | 12:16:34       | 874     | 36            |
| 111     | 12:17:16      | 12:17:16       | 863     | 37            |
| 111     | 12:18:21      | 12:18:21       | 855     | 38            |
| 111     | 12:19:58      | 12:19:58       | 845     | 39            |

**SÉRIE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 111     | 12:24:33     | 12:24:33       | 795     | 41            |
| 111     | 12:26:10     | 12:26:10       | 771     | 42            |
| 111     | 12:28:05     | 12:28:05       | 736     | 43            |
| 111     | 12:29:55     | 12:29:55       | 710     | 44            |
| 111     | 12:31:24     | 12:31:24       | 701     | 45            |
| 111     | 12:32:37     | 12:32:37       | 658     | 46            |
| 111     | 12:33:31     | 12:33:31       | 620     | 47            |
| 111     | 12:34:44     | 12:34:44       | 576     | 48            |
| 111     | 12:35:46     | 12:35:46       | 590     | 49            |
| 112     | 12:16:00     | 12:16:00       | 1475    | 1             |
| 112     | 12:16:14     | 12:16:14       | 1476    | 2             |
| 112     | 12:16:38     | 12:16:38       | 1492    | 3             |
| 112     | 12:17:02     | 12:17:02       | 1488    | 4             |
| 112     | 12:17:16     | 12:17:16       | 1486    | 5             |
| 112     | 12:17:42     | 12:17:42       | 1482    | 6             |
| 112     | 12:18:04     | 12:18:04       | 1480    | 7             |
| 112     | 12:18:37     | 12:18:37       | 1473    | 8             |
| 112     | 12:19:06     | 12:19:06       | 1464    | 9             |
| 112     | 12:19:25     | 12:19:25       | 1456    | 10            |
| 112     | 12:19:55     | 12:19:55       | 1453    | 11            |
| 112     | 12:20:32     | 12:20:32       | 1432    | 12            |
| 112     | 12:20:53     | 12:20:53       | 1425    | 13            |
| 112     | 12:21:56     | 12:21:56       | 1394    | 14            |
| 112     | 12:22:18     | 12:22:18       | 1381    | 15            |
| 112     | 12:23:08     | 12:23:08       | 1380    | 16            |
| 112     | 12:24:08     | 12:24:08       | 1341    | 17            |
| 112     | 12:24:48     | 12:24:48       | 1313    | 18            |
| 112     | 12:25:36     | 12:25:36       | 1277    | 19            |
| 112     | 12:26:15     | 12:26:15       | 1265    | 20            |
| 112     | 12:27:10     | 12:27:10       | 1204    | 21            |
| 112     | 12:27:54     | 12:27:54       | 1169    | 22            |
| 112     | 12:28:28     | 12:28:28       | 1143    | 23            |
| 112     | 12:29:20     | 12:29:20       | 1112    | 24            |
| 112     | 12:30:07     | 12:30:07       | 1085    | 25            |
| 112     | 12:30:50     | 12:30:50       | 1060    | 26            |
| 112     | 12:32:24     | 12:32:24       | 988     | 27            |
| 112     | 12:33:22     | 12:33:22       | 976     | 28            |
| 112     | 12:34:16     | 12:34:16       | 964     | 29            |
| 112     | 12:35:00     | 12:35:00       | 954     | 30            |
| 112     | 12:35:47     | 12:35:47       | 940     | 31            |
| 112     | 12:38:44     | 12:38:44       | 914     | 32            |
| 112     | 12:39:36     | 12:39:36       | 917     | 33            |
| 112     | 12:40:01     | 12:40:01       | 902     | 34            |
| 112     | 12:40:48     | 12:40:48       | 893     | 35            |
| 112     | 12:42:34     | 12:42:34       | 874     | 36            |
| 112     | 12:43:16     | 12:43:16       | 863     | 37            |
| 112     | 12:44:21     | 12:44:21       | 855     | 38            |
| 112     | 12:45:58     | 12:45:58       | 845     | 39            |
| 112     | 12:48:43     | 12:48:43       | 824     | 40            |
| 112     | 12:50:33     | 12:50:33       | 795     | 41            |
| 112     | 12:52:10     | 12:52:10       | 771     | 42            |
| 112     | 12:54:05     | 12:54:05       | 736     | 43            |
| 112     | 12:55:55     | 12:55:55       | 710     | 44            |
| 112     | 12:57:24     | 12:57:24       | 701     | 45            |
| 112     | 12:58:37     | 12:58:37       | 658     | 46            |
| 112     | 12:59:31     | 12:59:31       | 620     | 47            |
| 112     | 13:00:44     | 13:00:44       | 576     | 48            |
| 112     | 13:01:48     | 13:01:48       | 590     | 49            |
| 113     | 12:20:00     | 12:20:00       | 1475    | 1             |
| 113     | 12:20:14     | 12:20:14       | 1476    | 2             |
| 113     | 12:20:38     | 12:20:38       | 1492    | 3             |
| 113     | 12:21:02     | 12:21:02       | 1488    | 4             |
| 113     | 12:21:16     | 12:21:16       | 1486    | 5             |
| 113     | 12:21:42     | 12:21:42       | 1482    | 6             |
| 113     | 12:22:04     | 12:22:04       | 1480    | 7             |
| 113     | 12:22:37     | 12:22:37       | 1473    | 8             |
| 113     | 12:23:06     | 12:23:06       | 1464    | 9             |
| 113     | 12:23:25     | 12:23:25       | 1456    | 10            |
| 113     | 12:23:55     | 12:23:55       | 1453    | 11            |
| 113     | 12:24:32     | 12:24:32       | 1432    | 12            |
| 113     | 12:24:53     | 12:24:53       | 1425    | 13            |
| 113     | 12:25:56     | 12:25:56       | 1394    | 14            |

**SEDE DA AGENCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 113     | 12:27:08     | 12:27:08       | 1380    | 16            |
| 113     | 12:28:08     | 12:28:08       | 1341    | 17            |
| 113     | 12:28:48     | 12:28:48       | 1313    | 18            |
| 113     | 12:29:36     | 12:29:36       | 1277    | 19            |
| 113     | 12:30:15     | 12:30:15       | 1265    | 20            |
| 113     | 12:31:10     | 12:31:10       | 1204    | 21            |
| 113     | 12:31:54     | 12:31:54       | 1169    | 22            |
| 113     | 12:32:28     | 12:32:28       | 1143    | 23            |
| 113     | 12:33:20     | 12:33:20       | 1112    | 24            |
| 113     | 12:34:07     | 12:34:07       | 1085    | 25            |
| 113     | 12:34:50     | 12:34:50       | 1060    | 26            |
| 113     | 12:36:24     | 12:36:24       | 988     | 27            |
| 113     | 12:37:22     | 12:37:22       | 976     | 28            |
| 113     | 12:38:16     | 12:38:16       | 964     | 29            |
| 113     | 12:39:00     | 12:39:00       | 954     | 30            |
| 113     | 12:39:47     | 12:39:47       | 940     | 31            |
| 113     | 12:42:44     | 12:42:44       | 914     | 32            |
| 113     | 12:43:36     | 12:43:36       | 917     | 33            |
| 113     | 12:44:01     | 12:44:01       | 902     | 34            |
| 113     | 12:44:48     | 12:44:48       | 893     | 35            |
| 113     | 12:46:34     | 12:46:34       | 874     | 36            |
| 113     | 12:47:16     | 12:47:16       | 863     | 37            |
| 113     | 12:48:21     | 12:48:21       | 855     | 38            |
| 113     | 12:49:58     | 12:49:58       | 845     | 39            |
| 113     | 12:52:43     | 12:52:43       | 824     | 40            |
| 113     | 12:54:33     | 12:54:33       | 795     | 41            |
| 113     | 12:56:10     | 12:56:10       | 771     | 42            |
| 113     | 12:58:05     | 12:58:05       | 736     | 43            |
| 113     | 12:59:55     | 12:59:55       | 710     | 44            |
| 113     | 13:01:24     | 13:01:24       | 701     | 45            |
| 113     | 13:02:37     | 13:02:37       | 658     | 46            |
| 113     | 13:03:31     | 13:03:31       | 620     | 47            |
| 113     | 13:04:44     | 13:04:44       | 576     | 48            |
| 113     | 13:05:48     | 13:05:48       | 590     | 49            |
| 114     | 12:30:00     | 12:30:00       | 1475    | 1             |
| 114     | 12:30:14     | 12:30:14       | 1476    | 2             |
| 114     | 12:30:28     | 12:30:28       | 1492    | 3             |
| 114     | 12:31:02     | 12:31:02       | 1488    | 4             |
| 114     | 12:31:16     | 12:31:16       | 1486    | 5             |
| 114     | 12:31:42     | 12:31:42       | 1482    | 6             |
| 114     | 12:32:04     | 12:32:04       | 1480    | 7             |
| 114     | 12:32:37     | 12:32:37       | 1473    | 8             |
| 114     | 12:33:06     | 12:33:06       | 1464    | 9             |
| 114     | 12:33:25     | 12:33:25       | 1456    | 10            |
| 114     | 12:33:55     | 12:33:55       | 1453    | 11            |
| 114     | 12:34:32     | 12:34:32       | 1432    | 12            |
| 114     | 12:34:53     | 12:34:53       | 1425    | 13            |
| 114     | 12:35:56     | 12:35:56       | 1394    | 14            |
| 114     | 12:36:18     | 12:36:18       | 1381    | 15            |
| 114     | 12:37:08     | 12:37:08       | 1380    | 16            |
| 114     | 12:38:08     | 12:38:08       | 1341    | 17            |
| 114     | 12:38:48     | 12:38:48       | 1313    | 18            |
| 114     | 12:39:36     | 12:39:36       | 1277    | 19            |
| 114     | 12:40:15     | 12:40:15       | 1265    | 20            |
| 114     | 12:41:10     | 12:41:10       | 1204    | 21            |
| 114     | 12:41:54     | 12:41:54       | 1169    | 22            |
| 114     | 12:42:28     | 12:42:28       | 1143    | 23            |
| 114     | 12:43:20     | 12:43:20       | 1112    | 24            |
| 114     | 12:44:07     | 12:44:07       | 1085    | 25            |
| 114     | 12:44:50     | 12:44:50       | 1060    | 26            |
| 114     | 12:46:24     | 12:46:24       | 988     | 27            |
| 114     | 12:47:22     | 12:47:22       | 976     | 28            |
| 114     | 12:48:16     | 12:48:16       | 964     | 29            |
| 114     | 12:49:00     | 12:49:00       | 954     | 30            |
| 114     | 12:49:47     | 12:49:47       | 940     | 31            |
| 114     | 12:52:44     | 12:52:44       | 914     | 32            |
| 114     | 12:53:36     | 12:53:36       | 917     | 33            |
| 114     | 12:54:01     | 12:54:01       | 902     | 34            |
| 114     | 12:54:48     | 12:54:48       | 893     | 35            |
| 114     | 12:56:34     | 12:56:34       | 874     | 36            |
| 114     | 12:57:16     | 12:57:16       | 863     | 37            |
| 114     | 12:58:21     | 12:58:21       | 855     | 38            |

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 114     | 13:02:43     | 13:02:43       | 824     | 40            |
| 114     | 13:04:33     | 13:04:33       | 795     | 41            |
| 114     | 13:06:10     | 13:06:10       | 771     | 42            |
| 114     | 13:08:05     | 13:08:05       | 736     | 43            |
